customerID,SentimentLabel
0225-ZORZP,positive
4702-IOQDC,negative
9489-JMTTN,negative
0575-CUQOV,positive
0967-BMLBD,negative
6178-KFNHS,positive
2830-LEWOA,positive
5006-MXVRN,positive
1264-BYWMS,neutral
9658-WYUFB,negative
8327-WKMIE,positive
6917-FIJHC,neutral
5329-KRDTM,neutral
7797-EJMDP,negative
3530-VWVGU,positive
2013-SGDXK,negative
6368-NWMCE,neutral
3633-CDBUW,negative
0707-HOVVN,positive
8580-QVLOC,positive
3956-MGXOG,neutral
9274-UARKJ,neutral
4077-HWUYD,positive
2012-NWRPA,neutral
8808-ELEHO,positive
0103-CSITQ,negative
3506-LCJDC,neutral
8671-KKKOS,neutral
7305-ZWMAJ,negative
9518-XXBXE,negative
3934-HXCFZ,neutral
6578-KRMAW,neutral
4860-IJUDE,neutral
7666-WKRON,positive
9688-YGXVR,negative
0423-UDIJQ,positive
1945-XISKS,negative
4910-AQFFX,neutral
2154-KVJFF,neutral
5360-LJCNJ,positive
2607-FBDFF,positive
9647-ERGBE,positive
3428-XZMAZ,neutral
1100-DDVRV,neutral
0378-TOVMS,positive
4355-HBJHH,neutral
6728-WYQBC,neutral
9058-CBREO,negative
9029-FEGVJ,neutral
7216-KAOID,negative
0318-QUUOB,neutral
6145-NNPNO,negative
5520-FVEWJ,neutral
5339-TJFEK,neutral
5572-ZDXHY,neutral
2074-GUHPQ,positive
4625-XMOYM,positive
5827-MWCZK,positive
1385-TQOZW,positive
5914-XRFQB,neutral
4329-YPDDQ,positive
4804-NCPET,positive
3750-CKVKH,positive
5944-UGLLK,negative
8063-GBATB,negative
7787-BNTZM,positive
2252-ISRNH,neutral
9415-TPKRV,positive
5322-TEUJK,positive
4547-KQRTM,positive
4877-EVATK,positive
1866-DIOQZ,positive
8375-KVTHK,positive
2697-NQBPF,neutral
3709-OIJEA,positive
7639-SUPCW,neutral
1386-ZIKUV,neutral
0599-XNYDO,positive
6377-WHAOX,neutral
6855-VLGOS,negative
8999-XXGNS,positive
8746-OQQRW,neutral
3181-MIZBN,positive
0471-ARVMX,negative
7766-CLTIC,positive
5650-YLIBA,positive
0825-CPPQH,positive
9084-OAYKL,neutral
6122-LJADA,neutral
2400-XIWIO,neutral
7524-VRLPL,positive
1069-XAIEM,positive
7569-NMZYQ,neutral
5201-USSQZ,neutral
2105-PHWON,positive
1494-EJZDW,positive
4884-TVUQF,positive
8003-EWNDZ,negative
1897-RCFUM,neutral
9256-JTBNZ,neutral
4658-HCOHW,negative
2211-RMNHO,positive
2432-TFSMK,neutral
3440-JPSCL,neutral
4929-ROART,negative
1834-ABKHQ,neutral
1741-WTPON,positive
3932-IJWDZ,neutral
1240-HCBOH,neutral
3594-KADLU,positive
8065-BVEPF,positive
3796-ENZGF,positive
1734-ZMNTZ,negative
2853-CWQFQ,positive
0813-TAXXS,neutral
2519-TWKFS,neutral
2889-FPWRM,neutral
0626-QXNGV,negative
6723-CEGQI,neutral
6987-XQSJT,neutral
4732-RRJZC,positive
9499-XPZXM,negative
4338-EYCER,positive
3007-FDPEA,neutral
6350-XFYGW,positive
4290-BSXUX,neutral
8513-OLYGY,negative
0311-QYWSS,negative
8705-DWKTI,negative
8755-IWJHN,positive
0325-XBFAC,positive
4480-QQRHC,positive
0929-PECLO,positive
3680-CTHUH,negative
1202-KKGFU,positive
6112-KTHFQ,positive
1852-XEMDW,neutral
2462-XIIJB,negative
4760-XOHVN,neutral
1820-DJFPH,neutral
9426-SXNHE,positive
9068-FHQHD,neutral
1269-FOYWN,positive
9470-YFUYI,negative
7817-BOQPW,negative
7402-EYFXX,neutral
1853-UDXBW,neutral
9895-VFOXH,positive
5458-CQJTA,neutral
1230-QAJDW,neutral
5701-ZIKJE,negative
5219-YIPTK,positive
5032-MIYKT,neutral
7396-VJUZB,positive
9717-QEBGU,positive
5172-RKOCB,negative
6509-TSGWN,neutral
3540-RZJYU,negative
3178-CIFOT,neutral
2091-MJTFX,neutral
4530-NDRKU,positive
5985-TBABQ,positive
9800-ONTFE,neutral
6743-HHQPF,neutral
8455-HIRAQ,negative
6616-AALSR,positive
0883-EIBTI,negative
9415-ZNBSX,neutral
4018-KJYUY,neutral
0722-TROQR,positive
7571-YXDAD,neutral
3884-UEBXB,negative
8780-RSYYU,neutral
5537-UXXVS,neutral
1791-PQHBB,positive
8701-DGLVH,neutral
8741-LQOBK,neutral
3393-FMZPV,neutral
8082-GHXOP,neutral
6402-ZFPPI,negative
0980-FEXWF,positive
7486-KSRVI,positive
3011-WQKSZ,positive
8443-WVPSS,neutral
3006-XIMLN,positive
8218-FFJDS,neutral
1986-PHGZF,negative
9965-YOKZB,positive
0504-HHAPI,positive
9360-OMDZZ,positive
6305-YLBMM,positive
0345-XMMUG,positive
8024-XNAFQ,positive
3647-GMGDH,positive
2988-GBIVW,negative
2832-SCUCO,positive
7036-ZZKBD,negative
3791-LGQCY,neutral
0265-PSUAE,positive
0463-TXOAK,neutral
0594-UFTUL,positive
9509-MPYOD,neutral
9128-CPXKI,neutral
0129-KPTWJ,negative
8166-ZZTFS,positive
5855-EIBDE,neutral
5365-LLFYV,positive
5956-YHHRX,neutral
6008-NAIXK,neutral
2956-GGUCQ,negative
1928-BXYIV,positive
5760-FXFVO,neutral
6595-COKXZ,neutral
0961-ZWLVI,positive
5181-OABFK,neutral
4007-NHVHI,positive
7816-VGHTO,neutral
5871-DGTXZ,neutral
7550-WIQVA,neutral
7544-ZVIKX,positive
0016-QLJIS,positive
7508-DQAKK,negative
5176-OLSKT,positive
9356-AXGMP,positive
3556-BVQGL,neutral
0362-ZBZWJ,neutral
8979-CAMGB,neutral
4211-MMAZN,neutral
7581-EBBOU,neutral
4274-OWWYO,positive
5073-RZGBK,neutral
1541-ETJZO,positive
2192-CKRLV,positive
3154-HMWUU,neutral
6119-SPUDB,neutral
6522-OIQSX,positive
7813-ZGGAW,positive
8748-HFWBO,positive
1052-QJIBV,neutral
1319-YLZJG,positive
4106-HADHQ,positive
0723-FDLAY,positive
3050-RLLXC,positive
9298-WGMRW,negative
2369-UAPKZ,neutral
3088-LHEFH,neutral
2778-OCLGR,neutral
6583-KQJLK,positive
8544-JNBOX,positive
6681-ZSEXG,negative
6139-ZZRBQ,positive
6116-RFVHN,positive
0637-KVDLV,neutral
8884-FEEWR,positive
3125-RAHBV,positive
6633-MPWBS,positive
0373-AIVNJ,positive
8785-EPNCG,positive
1682-VCOIO,negative
5729-KLZAR,positive
2072-ZVJJX,positive
8849-AYPTR,positive
9518-IMLHK,neutral
1582-RAFML,negative
3646-ITDGM,neutral
8740-CRYFY,negative
3569-VLDHH,neutral
8224-KDLKN,neutral
7594-LZNWR,negative
4001-TSBTV,neutral
2962-XPMCQ,positive
8727-XDPUD,neutral
1043-UXOVO,negative
1064-FBXNK,positive
3996-ZNWYK,positive
2878-DHMIN,neutral
7762-ONLJY,positive
1678-FYZOW,neutral
5795-BKOYE,positive
8627-EHGIP,neutral
7402-PWYJJ,neutral
5480-TBGPH,positive
0018-NYROU,neutral
7501-VTYLJ,negative
7608-RGIRO,neutral
0480-BIXDE,positive
5895-QSXOD,negative
9814-AOUDH,positive
6175-IRFIT,neutral
8760-ZRHKE,neutral
1622-HSHSF,negative
8854-CCVSQ,positive
6749-UTDVX,neutral
5542-DHSXL,neutral
9102-OXKFY,negative
0511-JTEOY,neutral
5216-WASFJ,positive
7808-DVWEP,positive
7067-KSAZT,neutral
2284-VFLKH,neutral
0366-NQSHS,positive
6532-YLWSI,neutral
3807-BPOMJ,neutral
3892-NXAZG,positive
4948-WBBKL,neutral
4182-BGSIQ,positive
9300-AGZNL,positive
0988-AADSA,positive
9972-NKTFD,positive
3717-LNXKW,positive
5734-EJKXG,positive
2207-RYYRL,positive
6729-FZWSY,positive
9695-IDRZR,neutral
8144-DGHXP,neutral
7814-LEEVE,positive
1112-CUNAO,neutral
5175-AOBHI,neutral
5174-RNGBH,neutral
8631-WUXGY,neutral
7270-BDIOA,positive
9565-JSNFM,neutral
5906-DVAPM,neutral
6654-QGBZZ,neutral
8348-JLBUG,positive
0607-DAAHE,negative
5641-DMBFJ,positive
9200-NLNPD,neutral
2664-XJZNO,neutral
9732-KPKBW,neutral
3339-EAQNV,negative
0921-OHLVP,positive
3389-YGYAI,neutral
9560-ARGQJ,negative
8350-NYMVI,positive
1600-DILPE,positive
0536-ESJEP,negative
4654-GGUII,positive
6478-HRRCZ,neutral
8510-BBWMU,neutral
6857-TKDJV,negative
2360-RDGRO,positive
0584-BJQGZ,neutral
5134-IKDAY,positive
1360-XFJMR,neutral
3070-DVEYC,positive
5730-RIITO,negative
9058-MJLZC,neutral
5707-ORNDZ,positive
0902-XKXPN,neutral
5177-RVZNU,positive
0056-EPFBG,negative
8993-IZEUX,positive
8696-JKZNU,neutral
5380-AFSSK,positive
8190-ZTQFB,neutral
0931-MHTEM,neutral
2055-PDADH,neutral
7515-LODFU,neutral
0440-UEDAI,negative
1337-BOZWO,neutral
0868-VJRDR,neutral
8714-EUHJO,neutral
6344-SFJVH,negative
3950-VPYJB,neutral
8041-TMEID,negative
7321-ZNSLA,positive
6941-KXRRV,neutral
3721-CNEYS,neutral
8727-JQFHV,positive
9475-NNDGC,negative
1355-KUSBG,neutral
3688-FTHLT,positive
0899-LIIBW,neutral
2568-OIADY,positive
1384-RCUXW,neutral
5825-XJOCM,neutral
6848-YLDFR,negative
8125-QPFJD,negative
2320-YKQBO,neutral
1193-RTSLK,neutral
2302-ANTDP,positive
5923-GXUOC,positive
4973-RLZVI,positive
7869-ZYDST,positive
4501-UYKBC,positive
1215-EXRMO,negative
2305-MRGLV,neutral
8404-VIOMB,negative
5233-GEEAX,neutral
2359-KLTEK,negative
5304-EFJLP,positive
2673-ZALNP,positive
9184-GALIL,neutral
4393-RYCRE,positive
9746-MDMBK,positive
3162-ZJZFU,positive
8404-GFGCZ,positive
8875-AKBYH,neutral
4432-ADRLB,neutral
0533-UCAAU,neutral
1394-SUIUH,positive
3521-MNKLV,positive
2533-TIBIX,neutral
8993-PHFWD,negative
1565-RHDJD,neutral
7137-RYLPP,positive
3765-JXVKY,neutral
5092-STPKP,positive
7330-WZLNC,positive
0114-PEGZZ,negative
3359-DSRKA,neutral
8639-NHQEI,negative
7161-DFHUF,neutral
3957-LXOLK,neutral
3720-DBRWL,neutral
6635-MYYYZ,negative
8565-WUXZU,positive
5281-BUZGT,positive
4994-OBRSZ,positive
0562-FGDCR,neutral
2436-QBZFP,neutral
3420-YJLQT,positive
6040-CGACY,positive
6582-PLFUU,positive
8242-PDSGJ,neutral
0264-CNITK,positive
0089-IIQKO,negative
7839-NUIAA,neutral
6075-QMNRR,positive
5378-IKEEG,negative
5966-EMAZU,neutral
0440-EKDCF,positive
4774-HHGGS,positive
2718-GAXQD,positive
2055-BFOCC,negative
8180-AKMJV,positive
4298-OYIFC,negative
5566-SOEZD,negative
9842-EFSYY,positive
2272-WUSPA,neutral
4584-LBNMK,positive
3898-GUYTS,negative
0930-EHUZA,neutral
6413-XKKPU,neutral
9975-SKRNR,neutral
3703-KBKZP,neutral
1449-XQEMT,negative
2626-URJFX,positive
4973-MGTON,positive
3682-YEUWS,neutral
1223-UNPKS,neutral
2612-RRIDN,neutral
4735-ASGMA,positive
3446-QDSZF,positive
3669-LVWZB,negative
6892-EZDTG,positive
5117-IFGPS,positive
7379-FNIUJ,neutral
1627-AFWVJ,negative
9725-SCPZG,positive
5884-GCYMI,neutral
3217-FZDMN,negative
4486-EFAEB,neutral
0060-FUALY,neutral
7853-GVUDZ,negative
7480-QNVZJ,neutral
6954-OOYZZ,neutral
7088-FBAWU,neutral
8313-AFGBW,neutral
3943-KDREE,neutral
9239-ZBZZV,positive
3097-IDVPU,neutral
4398-HSCJH,negative
2197-OMWGI,neutral
2303-PJYHN,negative
9795-VOWON,positive
1237-WIYYZ,neutral
1987-AUELQ,neutral
7852-LECYP,positive
4430-UZIPO,neutral
4822-LPTYJ,negative
8165-CBKXO,neutral
6527-PZFPV,neutral
4855-SNKMY,neutral
9593-CVZKR,neutral
8595-SIZNC,neutral
8008-HAWED,neutral
7124-UGSUR,negative
1862-SKORY,neutral
5236-XMZJY,neutral
4827-DPADN,neutral
2694-CIUMO,positive
5846-ABOBJ,negative
1439-LCGVL,neutral
0909-SDHNU,negative
4647-XXZAM,neutral
1502-XFCVR,neutral
7740-KKCXF,negative
5360-XGYAZ,positive
9692-TUSXH,neutral
7912-SYRQT,neutral
3557-HTYWR,positive
4816-JBHOV,positive
8920-NAVAY,negative
1699-TLDLZ,neutral
5600-PDUJF,neutral
8292-TYSPY,positive
0567-XRHCU,neutral
1867-BDVFH,neutral
2067-QYTCF,positive
2359-QWQUL,neutral
9103-TCIHJ,neutral
7407-SUJIZ,positive
9150-KPBJQ,positive
0052-DCKON,positive
3654-ARMGP,negative
9699-UBQFS,positive
9367-TCUYN,neutral
1261-FWTTE,positive
3528-HFRIQ,positive
0708-SJDIS,neutral
4140-WJAWW,positive
2073-QBVBI,neutral
6928-ONTRW,positive
3320-VEOYC,negative
5231-FIQPA,positive
6617-WLBQC,negative
2599-CIPQE,neutral
6653-CBBOM,neutral
8774-GSBUN,negative
7326-RIGQZ,neutral
1401-FTHFQ,neutral
3247-ZVOUO,positive
0254-FNMCI,positive
1848-LBZHY,positive
6101-IMRMM,neutral
8118-TJAFG,positive
5429-LWCMV,negative
7298-IZWLY,neutral
9758-MFWGD,positive
3955-JBZZM,neutral
1268-ASBGA,neutral
8943-URTMR,neutral
4815-TUMEQ,neutral
4713-LZDRV,neutral
9909-IDLEK,neutral
4092-OFQZS,neutral
1561-BWHIN,positive
4325-NFSKC,neutral
9927-DSWDF,negative
9500-LTVBP,positive
7252-NTGSS,negative
8149-AIQCG,negative
1360-JYXKQ,neutral
2955-PSXOE,neutral
7762-URZQH,positive
0899-WZRSD,positive
3255-GRXMG,neutral
4828-FAZPK,positive
6094-ZIVKX,neutral
6925-BAYGL,neutral
3262-EIDHV,negative
7354-OIJLX,neutral
1376-HHBDV,positive
6907-NZZIJ,positive
6133-OZILE,negative
4135-FRWKJ,neutral
2911-UREFD,neutral
3744-ZRRDZ,positive
5673-TIYIB,neutral
6551-ZCOTS,positive
7191-ADRGF,positive
5018-LXQQG,positive
6892-BOGQE,positive
1602-IJQQE,positive
4628-WQCQQ,positive
1746-TGTWV,neutral
5995-SNNEW,negative
8050-WYBND,positive
2821-WARNZ,positive
4879-GZLFH,positive
1644-IRKSF,positive
8314-HTWVE,positive
9402-ROUMJ,positive
2507-QZPQS,positive
7159-NOKYQ,negative
5707-ZMDJP,neutral
8779-YIQQA,negative
7136-IHZJA,positive
8966-OIQHG,neutral
7074-STDCN,negative
3705-PSNGL,positive
8739-QOTTN,neutral
1399-OUPJN,negative
0277-BKSQP,positive
6502-HCJTI,negative
2606-RMDHZ,neutral
5774-XZTQC,positive
2676-SSLTO,neutral
6266-QHOJZ,negative
7269-JISCY,positive
0363-SVHYR,negative
8547-NSBBO,negative
8258-GSTJK,neutral
6861-OKBCE,positive
9940-RHLFB,neutral
6591-QGOYB,positive
9070-BCKQP,neutral
6421-SZVEM,positive
1328-EUZHC,positive
2995-UPRYS,negative
8878-RYUKI,negative
9633-DENPU,positive
7811-JIVPF,neutral
7113-HIPFI,negative
8541-QVFKM,positive
6686-YPGHK,negative
1383-EZRWL,positive
9258-CNWAC,positive
5371-VYLSX,positive
6374-AFWOX,positive
4759-TRPLW,positive
5317-FLPJF,neutral
7621-VPNET,neutral
6034-YMTOB,negative
8563-IIOXK,negative
4903-CNOZC,negative
4353-HYOJD,positive
8020-BWHYL,positive
7267-FRMJW,neutral
2982-VPSGI,neutral
4188-FRABG,neutral
8199-ZLLSA,positive
4128-ETESU,neutral
0620-DLSLK,positive
4625-EWPTF,positive
5980-NOPLP,neutral
3850-OKINF,neutral
6892-XPFPU,neutral
8010-EZLOU,neutral
1156-ZFYDO,negative
3295-YVUSR,neutral
8016-NCFVO,negative
4119-ZYPZY,neutral
5549-ZGHFB,positive
7577-SWIFR,negative
0303-WMMRN,positive
6408-OTUBZ,neutral
5204-HMGYF,negative
1078-TDCRN,negative
3727-OVPRY,neutral
3797-FKOGQ,neutral
7622-NXQZR,positive
6196-HBOBZ,neutral
3970-XGJDU,positive
7017-VFULY,positive
5562-YJQGT,positive
8807-OPMBM,positive
5439-WIKXB,negative
9874-QLCLH,positive
8294-UIMBA,positive
8109-YUOHE,positive
5840-NVDCG,positive
8092-NLTGF,neutral
5928-QLDHB,positive
9840-EFJQB,negative
0696-UKTOX,positive
4801-KFYKL,neutral
3472-OAOOR,negative
6135-OZQVA,positive
8062-YBDOE,neutral
2252-JHJGE,positive
4188-PCPIG,positive
6000-APYLU,positive
7105-BENQF,negative
7721-DVEKZ,neutral
3566-VVORZ,positive
9507-HSMMZ,neutral
2480-SQIOB,negative
0947-IDHRQ,neutral
7813-TKCVO,negative
0128-MKWSG,neutral
3672-YITQD,neutral
4350-ZTLPI,negative
9048-JVYVF,negative
0361-HJRDX,positive
5727-MYATE,negative
3823-KYNQY,positive
8988-ECPJR,neutral
7570-WELNY,positive
3021-VLNRJ,positive
3776-EKTKM,positive
2080-CAZNM,positive
1028-FFNJK,neutral
6907-FLBER,positive
3001-UNBTL,negative
5982-PSMKW,neutral
3507-GASNP,neutral
7096-ZNBZI,neutral
1902-XBTFB,neutral
1676-MQAOA,neutral
0786-IVLAW,positive
7566-DSRLQ,neutral
0643-OKLRP,positive
7245-JMTTQ,positive
6050-IJRHS,positive
6202-JVYEU,neutral
8591-TKMZH,neutral
0734-OXWBT,positive
4282-ACRXS,positive
0365-TRTPY,neutral
7349-ALMUX,positive
9381-NDKME,negative
6502-KUGLL,negative
1841-YSJGV,positive
2794-XIMMO,negative
8382-SHQEH,neutral
3511-BFTJW,positive
7668-XCFYV,negative
2983-ZANRP,positive
7845-URHJN,positive
3034-ZBEQN,negative
5018-HEKFO,neutral
2923-ARZLG,neutral
3976-NLDEZ,positive
2282-YGNOR,neutral
5336-UFNZP,neutral
6854-EXGSF,positive
1241-EZFMJ,negative
9233-PSYHO,neutral
5376-PCKNB,positive
8044-BGWPI,positive
4060-LDNLU,neutral
3589-PPVKW,positive
8327-LZKAS,positive
5887-IKKYO,positive
1075-BGWOH,neutral
1755-RMCXH,positive
0302-JOIVN,positive
3858-XHYJO,negative
4299-SIMNS,negative
7025-IWFHT,neutral
6261-LHRTG,negative
7841-FCRQD,neutral
2056-EVGZL,neutral
8777-MBMTS,negative
7753-USQYQ,positive
5366-IJEQJ,negative
7661-CPURM,positive
6233-HXJMX,neutral
5902-WBLSE,neutral
1981-INRFU,negative
4971-PUYQO,negative
3239-TPHPZ,positive
5115-GZDEL,neutral
3338-CVVEH,positive
8485-GJCDN,positive
2615-YVMYX,positive
2851-STERV,neutral
4393-GEADV,negative
8486-AYEQH,neutral
1527-SXDPN,neutral
6029-WTIPC,negative
8634-CILSZ,positive
5419-JKZNQ,neutral
2495-KZNFB,negative
1409-PHXTF,neutral
4560-WQAQW,neutral
9591-YVTEB,negative
9309-BZGNT,neutral
4274-DRSQT,positive
2027-DNKIV,positive
8075-GXIUB,positive
2885-HIJDH,negative
5424-RLQLC,positive
6682-QJDGB,neutral
6507-DTJZV,positive
8780-IXSTS,neutral
7673-BQGKU,neutral
6723-WSNTY,positive
9530-EHPOH,neutral
2725-IWWBA,neutral
0345-HKJVM,positive
1061-PNTHC,positive
0394-YONDK,positive
6574-MCOEH,neutral
7399-QHBJS,neutral
3049-SOLAY,negative
0997-YTLNY,neutral
3317-HRTNN,neutral
9479-HYNYL,negative
3235-ETOOB,neutral
9708-KFDBY,positive
8058-INTPH,positive
3642-GKTCT,positive
0774-RMNUW,negative
1334-PDUKM,positive
0756-MPZRL,neutral
2242-MFOTG,positive
2927-CVULT,positive
2144-BFDSO,positive
8745-PVESG,neutral
7647-GYYKX,positive
5647-FXOTP,neutral
5569-OUICF,positive
8821-XNHVZ,positive
2082-OJVTK,positive
9700-ISPUP,neutral
9839-ETQOE,negative
6078-VESFR,positive
9027-TMATR,positive
5940-NFXKV,neutral
1941-HOSAM,negative
9110-HSGTV,negative
0704-VCUMB,neutral
6171-ZTVYB,neutral
8053-WWDRO,neutral
9564-KCLHR,negative
1935-IMVBB,neutral
2535-PBCGC,neutral
2082-CEFLT,neutral
1470-PSXNM,positive
1213-NGCUN,negative
2498-XLDZR,neutral
9866-OCCKE,neutral
5338-YHWYT,neutral
7718-UPSKJ,neutral
8731-WBBMB,positive
1448-CYWKC,neutral
7901-IIDQV,positive
2690-DVRVK,neutral
5688-KZTSN,positive
1270-XKUCC,positive
0334-ZFJSR,positive
2894-QOJRX,neutral
5747-PMBSQ,negative
5583-EJXRD,negative
4565-EVZMJ,positive
3143-JQEGI,negative
6386-SZZKH,positive
3327-YBAKM,neutral
9441-QHEVC,negative
6705-LNMDD,neutral
2580-ASVVY,neutral
3370-GQEAL,positive
5032-USPKF,neutral
2982-IHMFT,positive
3521-SYVOR,positive
4254-QPEDE,positive
6283-GITPX,neutral
9526-JAWYF,neutral
0771-CHWSK,negative
9788-HNGUT,negative
9495-REDIY,positive
5375-XLDOF,positive
1172-VIYBP,neutral
5649-VUKMC,neutral
6559-PDZLR,neutral
8992-OBVDG,neutral
4273-MBHYA,positive
4724-WXVWF,positive
5701-GUXDC,neutral
1460-UZPRJ,neutral
6082-GLJIX,positive
5143-EGQFK,neutral
4919-IKATY,positive
2495-TTHBQ,positive
0485-ZBSLN,positive
3810-PJUHR,neutral
9050-QLROH,positive
0847-HGRML,positive
8232-CTLKO,negative
9227-YBAXE,positive
6168-WFVVF,positive
9860-LISIZ,neutral
0112-QAWRZ,negative
0877-SDMBN,neutral
2786-GCDPI,positive
4043-MKDTV,neutral
8065-YKXKD,positive
9637-EIHEQ,negative
9229-RQABD,neutral
8313-KTIHG,positive
5320-BRKGK,negative
6284-KMNUF,negative
9689-PTNPG,neutral
9465-RWMXL,positive
6229-UOLQL,positive
2362-IBOOY,negative
3137-LUPIX,positive
0843-WTBXE,positive
6143-JQKEA,negative
8676-OOQEJ,neutral
5515-IDEJJ,positive
9701-CDXHR,negative
7450-NWRTR,negative
8124-NZVGJ,positive
2162-FRZAA,positive
5376-DEQCP,negative
5118-MUEYH,neutral
9095-HFAFX,neutral
5627-TVBPP,neutral
2379-ENZGV,positive
3936-QQFLL,negative
2589-AYCRP,positive
4067-HLYQI,positive
5124-EOGYE,negative
5057-RKGLH,neutral
0292-WEGCH,neutral
8910-ICHIU,positive
4097-YODCF,neutral
9715-WZCLW,positive
9786-YWNHU,positive
6407-GSJNL,positive
6005-OBZPH,neutral
4049-ZPALD,neutral
7932-WPTDS,positive
3733-UOCWF,negative
6833-JMZYP,negative
2722-VOJQL,negative
1310-QRITU,neutral
8961-QDZZJ,positive
9715-SBVSU,positive
8490-BXHEO,neutral
7173-TETGO,negative
7929-SKFGK,positive
2300-RQGOI,positive
3563-SVYLG,neutral
5228-EXCET,neutral
6435-VWCCY,positive
4998-IKFSE,negative
8630-QSGXK,neutral
2455-USLMV,positive
7394-FKDNK,positive
9488-FVZCC,positive
6331-LWDTQ,positive
5995-WWKKG,negative
1597-FZREH,negative
7879-CGSFV,negative
9921-EZKBY,positive
7432-FFVAR,neutral
7246-ZGQDF,positive
7000-WCEVQ,neutral
0727-IWKVK,positive
5959-BELXA,positive
4456-RHSNB,positive
3512-IZIKN,positive
2481-SBOYW,neutral
7109-MFBYV,neutral
1833-TCXKK,neutral
1832-PEUTS,neutral
6141-OOXUQ,negative
8660-BUETV,negative
0580-PIQHM,positive
5696-CEIQJ,positive
7503-ZGUZJ,positive
1696-HXOWK,positive
3026-ATZYV,neutral
4012-YCFAI,negative
2506-TNFCO,positive
9970-QBCDA,negative
8718-PTMEZ,positive
9496-IVVRP,neutral
2207-OBZNX,positive
2657-VPXTA,neutral
6551-VLJMV,positive
1221-GHZEP,neutral
9289-LBQVU,neutral
6142-VSJQO,positive
3458-IDMFK,neutral
6933-FHBZC,positive
0221-NAUXK,neutral
9770-KXGQU,neutral
6437-UKHMV,positive
6538-POCHL,neutral
6726-NNFWD,neutral
3002-WQZWT,negative
4277-UDIEF,positive
1208-NBVFH,neutral
4912-PIGUY,positive
1114-CENIM,neutral
6060-DRTNL,neutral
2725-TTRIQ,positive
3374-TTZTK,neutral
8990-ZXLSU,positive
2275-RBYQS,neutral
8473-VUVJN,negative
6289-CPNLD,neutral
5536-SLHPM,neutral
4419-UJMUS,negative
7794-JASDG,positive
7609-YBPXG,positive
5519-TEEUH,neutral
7856-GANIL,neutral
0804-XBFBV,negative
2676-OXPPQ,neutral
3703-TTEPD,positive
2799-TSLAG,negative
0196-VULGZ,neutral
8837-VVWLQ,positive
2696-NARTR,negative
2208-NKVVH,negative
7614-QVWQL,positive
1976-CFOCS,positive
4631-OACRM,neutral
7139-JZFVG,negative
4987-GQWPO,positive
3755-JBMNH,neutral
1757-TCATG,positive
6345-ULYRW,positive
4776-XSKYQ,neutral
8048-DSDFQ,neutral
5753-QQWPW,neutral
6010-DDPPW,negative
1809-DMJHQ,positive
6693-FRIRW,negative
6586-MYGKD,negative
3173-NVMPX,positive
0248-PGHBZ,positive
0623-GDISB,neutral
2892-GESUL,positive
6923-EFPNL,positive
7472-EQOAV,neutral
9574-RKJIF,positive
2043-WVTQJ,neutral
8034-RYTVV,positive
3863-QSTYI,neutral
2619-WFQWU,neutral
5044-LRQAQ,positive
1716-LSAMB,neutral
1333-PBMXB,negative
6546-OPBBH,neutral
5985-BEHZK,neutral
9127-QRZMH,neutral
5919-VCZYM,neutral
9644-KVCNC,negative
2137-DQMEV,neutral
8174-LNWMW,negative
9279-CJEOJ,negative
7964-VEXDG,neutral
2404-JIBFC,positive
0778-NELLA,positive
8029-XYPWT,neutral
4614-NUVZD,neutral
4632-PAOYU,negative
3803-KMQFW,neutral
6804-GDMOI,neutral
2990-OGYTD,negative
6646-JPPHA,negative
9572-MTILT,negative
7658-UYUQS,positive
7880-XSOJX,neutral
9611-CTWIH,neutral
4589-IUAJB,negative
0329-GTIAJ,neutral
8746-BFOAJ,neutral
8457-XIGKN,positive
6072-NUQCB,negative
6629-CZTTH,positive
8838-GPHZP,neutral
8750-QWZAJ,neutral
5364-EVNIB,negative
6918-UMQCG,neutral
0675-NCDYU,positive
6339-DKLMK,neutral
1346-PJWTK,negative
5088-QZLRL,positive
8023-QHAIO,negative
4397-FRLTA,neutral
3057-VJJQE,neutral
5087-SUURX,neutral
2302-OUZXB,neutral
8133-ANHHJ,neutral
2270-CHBFN,neutral
0013-EXCHZ,neutral
5982-FPVQN,negative
9107-UKCKY,neutral
4654-ULTTN,neutral
5550-VFRLC,positive
5546-BYZSM,negative
1492-KGETH,positive
4929-BSTRX,positive
4163-HFTUK,positive
8215-NGSPE,positive
2225-ZRGSG,positive
8859-YSTWS,positive
5271-YNWVR,positive
7601-DHFWZ,negative
2657-ALMWY,neutral
6330-JKLPC,positive
4667-OHGKG,negative
1998-VHJHK,negative
1707-HABPF,negative
1660-HSOOQ,neutral
7253-UVNDW,neutral
0487-VVUVK,neutral
7228-OMTPN,positive
5063-IUOKK,positive
4508-OEBEY,neutral
0027-KWYKW,positive
2308-STERM,positive
5982-XMDEX,neutral
6284-AHOOQ,positive
6051-PTVNS,positive
2344-JMOGN,neutral
3799-ISUZQ,negative
2877-VDUER,positive
9152-AMKAK,positive
1794-HBQTJ,positive
9432-VOFYX,neutral
8049-WJCLQ,positive
6586-PSJOX,positive
2460-FPSYH,positive
9705-ZJBCG,negative
4818-DRBQT,neutral
1320-HTRDR,neutral
6847-KJLTS,positive
9670-BPNXF,positive
3913-FCUUW,negative
3301-VKTGC,negative
1493-AMTIE,positive
9555-SAHUZ,neutral
